"pop_avg_misseg_rate","pop_avg_death_rate","beta","mu","B(i,beta)","D(i,mu)","maxchrom"
0.000711998647812013,0.999490911694071,0.0000225,0.000000000000000403409383718471," B(i)==beta","log(i*mu)^2/K^2","32"
0.00308734292536384,0.998871084296183,0.0001,0.000000000000000417313357914836," B(i)==beta","log(i*mu)^2/K^2","32"
0.0282391850612829,0.997308128352251,0.001,0.000000000000000463351968230204," B(i)==beta","log(i*mu)^2/K^2","32"
0.0536442138488518,0.996550672496764,0.002,0.000000000000000488617090353415," B(i)==beta","log(i*mu)^2/K^2","32"
0.09952667646975,0.995568694231717,0.004,0.000000000000000524446940453281," B(i)==beta","log(i*mu)^2/K^2","32"
0.177641663606947,0.994274511366866,0.008,0.000000000000000578343414626487," B(i)==beta","log(i*mu)^2/K^2","32"
0.211511676720517,0.993772802839547,0.01,0.000000000000000601794441954204," B(i)==beta","log(i*mu)^2/K^2","32"
0.344635396499428,0.991886159954429,0.02,0.00000000000000070754936990578," B(i)==beta","log(i*mu)^2/K^2","32"
0.436386779760561,0.990520448620004,0.03,0.00000000000000080816785875989," B(i)==beta","log(i*mu)^2/K^2","32"
0.501752788404115,0.98941393387269,0.04,0.000000000000000910246220546986," B(i)==beta","log(i*mu)^2/K^2","32"
0.549291595975694,0.988442008038213,0.05,0.00000000000000101640498197737," B(i)==beta","log(i*mu)^2/K^2","32"
0.584401474114691,0.987516242226431,0.06,0.00000000000000112821887194988," B(i)==beta","log(i*mu)^2/K^2","32"
0.610681473480352,0.986566400187452,0.07,0.00000000000000124689194354078," B(i)==beta","log(i*mu)^2/K^2","32"
0.630616804138216,0.985536726146468,0.08,0.00000000000000137349519925763," B(i)==beta","log(i*mu)^2/K^2","32"
0.645963677463879,0.984384728416602,0.09,0.00000000000000150907056662597," B(i)==beta","log(i*mu)^2/K^2","32"
0.657982453037249,0.983079893035047,0.1,0.000000000000001654683000878," B(i)==beta","log(i*mu)^2/K^2","32"
0.667586992946915,0.981601690427356,0.11,0.00000000000000181145959136892," B(i)==beta","log(i*mu)^2/K^2","32"
0.675444374494596,0.979937407719415,0.12,0.00000000000000198062364081112," B(i)==beta","log(i*mu)^2/K^2","32"
0.682043535766572,0.978080475754385,0.13,0.00000000000000216351513313071," B(i)==beta","log(i*mu)^2/K^2","32"
0.687743588026983,0.976029053592126,0.14,0.0000000000000023616067140085," B(i)==beta","log(i*mu)^2/K^2","32"
0.692808330599807,0.9737840726291,0.15,0.00000000000000257655107865299," B(i)==beta","log(i*mu)^2/K^2","32"
0.697431311624353,0.971348758671384,0.16,0.00000000000000281018839652563," B(i)==beta","log(i*mu)^2/K^2","32"
0.701754112680369,0.968727776863876,0.17,0.00000000000000306457544738714," B(i)==beta","log(i*mu)^2/K^2","32"
0.705879779230099,0.965926179556066,0.18,0.00000000000000334204119076403," B(i)==beta","log(i*mu)^2/K^2","32"
0.709882809897483,0.962949641296255,0.19,0.00000000000000364519245974803," B(i)==beta","log(i*mu)^2/K^2","32"
0.713816516785151,0.959803740175648,0.2,0.00000000000000397697639539154," B(i)==beta","log(i*mu)^2/K^2","32"
0.717718523715337,0.956493814638923,0.21,0.0000000000000043407279372653," B(i)==beta","log(i*mu)^2/K^2","32"
0.721614871363463,0.953025046221431,0.22,0.00000000000000474021130833212," B(i)==beta","log(i*mu)^2/K^2","32"
0.725523051194977,0.949401961663395,0.23,0.00000000000000517971596211961," B(i)==beta","log(i*mu)^2/K^2","32"
0.729454317302123,0.945629088373325,0.24,0.00000000000000566407696227422," B(i)==beta","log(i*mu)^2/K^2","32"
0.733415343440696,0.941709986597546,0.25,0.00000000000000619884353508821," B(i)==beta","log(i*mu)^2/K^2","32"
0.737409535791071,0.937648276293968,0.26,0.0000000000000067902899730744," B(i)==beta","log(i*mu)^2/K^2","32"
0.741437943388057,0.933446894299458,0.27,0.00000000000000744560522131132," B(i)==beta","log(i*mu)^2/K^2","32"
0.7454999727863,0.929108440662614,0.28,0.00000000000000817300290922627," B(i)==beta","log(i*mu)^2/K^2","32"
0.749593900113622,0.924635026210922,0.29,0.00000000000000898190964045384," B(i)==beta","log(i*mu)^2/K^2","32"
0.753717260799943,0.920028498301028,0.3,0.00000000000000988313510503522," B(i)==beta","log(i*mu)^2/K^2","32"
0.757867130767603,0.915290523442261,0.31,0.0000000000000108890858605445," B(i)==beta","log(i*mu)^2/K^2","32"
0.762040313561154,0.910422093284551,0.32,0.00000000000001201412919231," B(i)==beta","log(i*mu)^2/K^2","32"
0.766233505551954,0.905424114655819,0.33,0.0000000000000132748263185574," B(i)==beta","log(i*mu)^2/K^2","32"
0.770443392912602,0.900297233314771,0.34,0.0000000000000146903480725054," B(i)==beta","log(i*mu)^2/K^2","32"
0.774666723066554,0.895041834127312,0.35,0.0000000000000162829402556816," B(i)==beta","log(i*mu)^2/K^2","32"
0.778900350993492,0.88965797206869,0.36,0.0000000000000180785031089152," B(i)==beta","log(i*mu)^2/K^2","32"
0.783141273999813,0.884145528026776,0.37,0.0000000000000201072213202485," B(i)==beta","log(i*mu)^2/K^2","32"
0.78738664676141,0.878504101507768,0.38,0.0000000000000224044010594803," B(i)==beta","log(i*mu)^2/K^2","32"
0.791633794297116,0.872733203758462,0.39,0.0000000000000250113711533558," B(i)==beta","log(i*mu)^2/K^2","32"
0.79588021096872,0.866832151180432,0.4,0.0000000000000279766798090429," B(i)==beta","log(i*mu)^2/K^2","32"
0.800123553231224,0.860799841554145,0.41,0.0000000000000313576335224327," B(i)==beta","log(i*mu)^2/K^2","32"
0.804361642849109,0.854635186359502,0.42,0.0000000000000352218354653657," B(i)==beta","log(i*mu)^2/K^2","32"
0.808592453225729,0.848336835237715,0.43,0.0000000000000396494258098082," B(i)==beta","log(i*mu)^2/K^2","32"
0.812814102470798,0.841903262115795,0.44,0.0000000000000447356364595438," B(i)==beta","log(i*mu)^2/K^2","32"
0.817024844949426,0.835332801039127,0.45,0.0000000000000505939469552914," B(i)==beta","log(i*mu)^2/K^2","32"
0.821223060270967,0.828623518483786,0.46,0.0000000000000573601261904504," B(i)==beta","log(i*mu)^2/K^2","32"
0.825407245264117,0.821773227375955,0.47,0.0000000000000651971477339021," B(i)==beta","log(i*mu)^2/K^2","32"
0.829576009552318,0.814779744240059,0.48,0.0000000000000743009843118349," B(i)==beta","log(i*mu)^2/K^2","32"
0.833728062745596,0.807640612926604,0.49,0.0000000000000849084506548772," B(i)==beta","log(i*mu)^2/K^2","32"
0.837862205669998,0.800353092322112,0.5,0.0000000000000973068000491716," B(i)==beta","log(i*mu)^2/K^2","32"
0.841977321996419,0.792914252362532,0.51,0.000000000000111845621364167," B(i)==beta","log(i*mu)^2/K^2","32"
0.846072368878605,0.785321127843553,0.52,0.000000000000128951645936541," B(i)==beta","log(i*mu)^2/K^2","32"
0.850146359853836,0.777570365379143,0.53,0.000000000000149148679161761," B(i)==beta","log(i*mu)^2/K^2","32"
0.854198351545938,0.769658235733451,0.54,0.000000000000173082481005026," B(i)==beta","log(i*mu)^2/K^2","32"
0.858227434487975,0.761581127377608,0.55,0.000000000000201550970803828," B(i)==beta","log(i*mu)^2/K^2","32"
0.862232707118356,0.75333447796598,0.56,0.000000000000235548724787774," B(i)==beta","log(i*mu)^2/K^2","32"
0.866213274827897,0.744913897534661,0.57,0.00000000000027631669163383," B(i)==beta","log(i*mu)^2/K^2","32"
0.870168229755651,0.736314212410383,0.58,0.000000000000325415907038486," B(i)==beta","log(i*mu)^2/K^2","32"
0.874096648181476,0.727529796226564,0.59,0.000000000000384819088479223," B(i)==beta","log(i*mu)^2/K^2","32"
0.877997588303856,0.718554436488235,0.6,0.000000000000457034526558675," B(i)==beta","log(i*mu)^2/K^2","32"
0.881870094529957,0.709381250649291,0.61,0.000000000000545271771376033," B(i)==beta","log(i*mu)^2/K^2","32"
0.885713207474003,0.7000025431792,0.62,0.00000000000065366599264506," B(i)==beta","log(i*mu)^2/K^2","32"
0.889525982170235,0.690410003672825,0.63,0.000000000000787578722952995," B(i)==beta","log(i*mu)^2/K^2","32"
0.893307506898672,0.680594417221808,0.64,0.000000000000954015799148923," B(i)==beta","log(i*mu)^2/K^2","32"
0.897056927113311,0.670545668785122,0.65,0.00000000000116220157300638," B(i)==beta","log(i*mu)^2/K^2","32"
0.900773471675199,0.660253065055905,0.66,0.00000000000142436986596186," B(i)==beta","log(i*mu)^2/K^2","32"
0.904456473435375,0.64970516246372,0.67,0.00000000000175688376857715," B(i)==beta","log(i*mu)^2/K^2","32"
0.908105386269142,0.638889767524202,0.68,0.00000000000218181938729221," B(i)==beta","log(i*mu)^2/K^2","32"
0.911719796384624,0.627794265899954,0.69,0.00000000000272921416649733," B(i)==beta","log(i*mu)^2/K^2","32"
0.915299420939644,0.616405483597893,0.7,0.0000000000034403293714539," B(i)==beta","log(i*mu)^2/K^2","32"
0.918844098327578,0.604710202108621,0.71,0.00000000000437236005742419," B(i)==beta","log(i*mu)^2/K^2","32"
0.922353761659944,0.592694971980446,0.72,0.00000000000560540802580192," B(i)==beta","log(i*mu)^2/K^2","32"
0.925828400206777,0.580346114424426,0.73,0.00000000000725285775247204," B(i)==beta","log(i*mu)^2/K^2","32"
0.929268010978216,0.567650348885535,0.74,0.00000000000947689101460662," B(i)==beta","log(i*mu)^2/K^2","32"
0.932672534234653,0.554594153568212,0.75,0.0000000000125123261708237," B(i)==beta","log(i*mu)^2/K^2","32"
0.936041786163696,0.541164104534835,0.76,0.0000000000167032792504142," B(i)==beta","log(i*mu)^2/K^2","32"
0.939375385850933,0.527346545227212,0.77,0.0000000000225607740924099," B(i)==beta","log(i*mu)^2/K^2","32"
0.942672684916954,0.51312735373239,0.78,0.0000000000308544777251451," B(i)==beta","log(i*mu)^2/K^2","32"
0.945932703838178,0.498491497186803,0.79,0.0000000000427614348660433," B(i)==beta","log(i*mu)^2/K^2","32"
0.949154079571622,0.483422270454589,0.8,0.0000000000601120033197484," B(i)==beta","log(i*mu)^2/K^2","32"
0.952335029066421,0.467900489431966,0.81,0.0000000000858048415469858," B(i)==beta","log(i*mu)^2/K^2","32"
0.955473329645059,0.451903269157515,0.82,0.00000000012452424742662," B(i)==beta","log(i*mu)^2/K^2","32"
0.958566317223465,0.435402574091377,0.83,0.000000000184012625523063," B(i)==beta","log(i*mu)^2/K^2","32"
0.961610899595103,0.418362789718978,0.84,0.000000000277399305125373," B(i)==beta","log(i*mu)^2/K^2","32"
0.964603585299225,0.40073813662177,0.85,0.000000000427606012918797," B(i)==beta","log(i*mu)^2/K^2","32"
0.967540524028599,0.382468494288011,0.86,0.000000000676026808208603," B(i)==beta","log(i*mu)^2/K^2","32"
0.970417561981052,0.363474362320777,0.87,0.00000000110042048382919," B(i)==beta","log(i*mu)^2/K^2","32"
0.973230315488257,0.34364953214855,0.88,0.00000000185384883672999," B(i)==beta","log(i*mu)^2/K^2","32"
0.975974275426428,0.322851059974888,0.89,0.00000000325498694633564," B(i)==beta","log(i*mu)^2/K^2","32"
0.978644961925895,0.300885077734828,0.9,0.00000000601424339340732," B(i)==beta","log(i*mu)^2/K^2","32"
0.981238156535819,0.277485674297661,0.91,0.0000000118555175642762," B(i)==beta","log(i*mu)^2/K^2","32"
0.983750240693181,0.252282663710953,0.92,0.0000000254379419728691," B(i)==beta","log(i*mu)^2/K^2","32"
0.98617864521268,0.224748933570082,0.93,0.0000000612629371723166," B(i)==beta","log(i*mu)^2/K^2","32"
0.98852233369806,0.19410968824315,0.94,0.000000174079465159641," B(i)==beta","log(i*mu)^2/K^2","32"
0.990782021276312,0.159174435933233,0.95,0.00000063776754076237," B(i)==beta","log(i*mu)^2/K^2","32"
0.992959265525169,0.117997993529547,0.96,0.00000361230235361924," B(i)==beta","log(i*mu)^2/K^2","32"
0.995051926695899,0.0671349302661303,0.97,0.0000513134048680441," B(i)==beta","log(i*mu)^2/K^2","32"
0.997028571801096,0.00134599202536286,0.98,0.219829330372816," B(i)==beta","log(i*mu)^2/K^2","32"
0.0000228608839448143,0.999990630111067,80000,0.999990630111067,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.0000261265350512632,0.999989617764993,70000,0.999989617764993,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.0000304806628533462,0.999987623900459,60000,0.999987623900459,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.0000365763003274041,0.999984989533059,50000,0.999984989533059,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.0000457194471309453,0.999981417471757,40000,0.999981417471757,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.0000609572001004908,0.999975600987991,30000,0.999975600987991,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.0000914296124884606,0.999963072895594,20000,0.999963072895594,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.000182822107964557,0.999925355348233,10000,0.999925355348233,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.000912628275155875,0.999628446028727,2000,0.999628446028727,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.00104801865995264,0.999573460610205,1741.10112659225,0.999573460610205,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.00120344066817183,0.999510846582329,1515.7165665104,0.999510846582329,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.0013818409173617,0.999437966558028,1319.50791077289,0.999437966558028,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.00158659400505472,0.999354499055874,1148.69835499704,0.999354499055874,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.0018215629296416,0.999258835833081,1000,0.999258835833081,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.00209116748392881,0.999148376973657,870.550563296124,0.999148376973657,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.00240046149215651,0.999022236363142,757.858283255199,0.999022236363142,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.00275521979449114,0.998877678127993,659.753955386447,0.998877678127993,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.00316203589263819,0.998711162136059,574.349177498518,0.998711162136059,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.00362843114466417,0.998521021544503,500,0.998521021544503,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.00416297632109679,0.998301964427433,435.275281648062,0.998301964427433,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.00477542618787434,0.998051408241855,378.929141627599,0.998051408241855,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.00547686753894192,0.997763468595737,329.876977693224,0.997763468595737,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.00627988072943548,0.997433928671569,287.174588749259,0.997433928671569,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.0071987142183515,0.997056161202577,250,0.997056161202577,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.00824947086681544,0.996623612804412,217.637640824031,0.996623612804412,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.00945030369362714,0.996127377534764,189.4645708138,0.996127377534764,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.0108216173922505,0.99556047653803,164.938488846612,0.99556047653803,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.0123862700819629,0.994911822698346,143.587294374629,0.994911822698346,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.0141697674133574,0.994169586996938,125,0.994169586996938,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.0162004381879291,0.993322028388764,108.818820412016,0.993322028388764,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.0185095770078552,0.992354453775711,94.7322854068998,0.992354453775711,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.0211315351001214,0.99125084712664,82.4692444233059,0.99125084712664,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.0241037353713704,0.989994063711858,71.7936471873146,0.989994063711858,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.027466582056016,0.988563252330519,62.5,0.988563252330519,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.0312632292803765,0.986937458544721,54.4094102060078,0.986937458544721,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.0355391669574674,0.985091907857533,47.3661427034499,0.985091907857533,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.0403415774234333,0.983001981350628,41.2346222116529,0.983001981350628,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.0457184132742762,0.980639500045259,35.8968235936573,0.980639500045259,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.0517171475421159,0.977974181560491,31.25,0.977974181560491,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.0583831536899882,0.974974210242734,27.2047051030039,0.974974210242734,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.0657576872846442,0.971609875524522,23.683071351725,0.971609875524522,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.0738754661132412,0.967846059469823,20.6173111058265,0.967846059469823,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.0827618830504332,0.963651922856353,17.9484117968287,0.963651922856353,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.0924299371307128,0.958996660762723,15.625,0.958996660762723,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.102877031854046,0.953851559045977,13.6023525515019,0.953851559045977,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.114081861256416,0.948192324386686,11.8415356758625,0.948192324386686,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.126001674920688,0.942002534489645,10.3086555529132,0.942002534489645,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.138570269488406,0.935270731927853,8.97420589841433,0.935270731927853,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.151697079337412,0.927996025068388,7.8125,0.927996025068388,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.165267715092606,0.920187498005329,6.80117627575097,0.920187498005328,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.179146211680541,0.911865893310125,5.92076783793124,0.911865893310125,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.193179093775445,0.903064989391741,5.15432777645662,0.903064989391741,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.207201157002753,0.893830797055606,4.48710294920717,0.893830797055606,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.221042626845178,0.884220491573228,3.90625,0.884220491573228,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.234537136594999,0.874301343232887,3.40058813787548,0.874301343232887,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.247529808352471,0.86414854101211,2.96038391896562,0.86414854101211,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.259884665732224,0.853841300198,2.57716388822831,0.853841300198,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.271490671001655,0.8434592704686,2.24355147460358,0.8434592704686,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.28226585226351,0.8330834014917,1.953125,0.8330834014917,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.292159232163298,0.822785862176874,1.70029406893774,0.822785862176874,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.301150538515015,0.812633969251564,1.48019195948281,0.812633969251564,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.309247920148618,0.802685959502164,1.28858194411415,0.802685959502164,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.316484072695833,0.792991431602683,1.12177573730179,0.792991431602683,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.322911282981541,0.78358882605155,0.9765625,0.78358882605155,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.328595929273335,0.77450830336126,0.850147034468871,0.77450830336126,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.333612941674129,0.765773642161829,0.740095979741405,0.765773642161829,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.338040650610732,0.757400070563203,0.644290972057077,0.757400070563203,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.341956348973869,0.749399725670451,0.560887868650896,0.749399725670451,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.345432779273287,0.741781306939005,0.48828125,0.741781306939005,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.348535642647529,0.734549499235062,0.425073517234435,0.734549499235062,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.351322121356348,0.727708321831723,0.370047989870703,0.727708321831723,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.353840318771902,0.721259615583853,0.322145486028538,0.721259615583853,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.356129457313691,0.7152032098152,0.280443934325448,0.7152032098152,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.358220638803662,0.709537436377265,0.244140625,0.709537436377265,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.360137963222279,0.704260148825557,0.212536758617218,0.704260148825557,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.361899816994562,0.699364660385418,0.185023994935351,0.699364660385418,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.363520174117493,0.694842936431491,0.161072743014269,0.694842936431491,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.365009794793421,0.690684539871557,0.140221967162724,0.690684539871557,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.366377249254539,0.686877278383829,0.1220703125,0.686877278383829,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.367629733243621,0.683405788083391,0.106268379308609,0.683405788083391,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.368773672466165,0.680253139284819,0.0925119974676756,0.680253139284819,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.369815134786036,0.677402308317168,0.0805363715071346,0.677402308317168,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.370760081336389,0.674832008176666,0.070110983581362,0.674832008176666,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.371614492560025,0.672524222724664,0.06103515625,0.672524222724664,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.372384404508124,0.670458525742424,0.0531341896543044,0.670458525742424,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.373075886568493,0.668614363243982,0.0462559987338378,0.668614363243982,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.373694985923069,0.666972389473302,0.0402681857535673,0.666972389473302,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.374247657764536,0.665515101880911,0.035055491790681,0.665515101880911,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.374739694488911,0.664223663118523,0.030517578125,0.664223663118523,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.37517666218491,0.663081665660211,0.0265670948271522,0.663081665660211,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.375563848925479,0.662073982293857,0.0231279993669189,0.662073982293857,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.375906226601556,0.661185979230616,0.0201340928767836,0.661185979230616,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.37620842618413,0.660404540814385,0.0175277458953405,0.660404540814386,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.376474725175209,0.659718256165575,0.0152587890625,0.659718256165575,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.376709045426011,0.659115937357145,0.0132835474135761,0.659115937357145,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.376914959296729,0.65858725171638,0.0115639996834594,0.65858725171638,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.37709570217268,0.658124220740187,0.0100670464383918,0.658124220740187,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.377254189534709,0.657719343422189,0.00876387294767025,0.657719343422189,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.377393037034734,0.657364591321984,0.00762939453125,0.657364591321984,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.377514582301811,0.657054799376507,0.00664177370678806,0.657054799376507,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.377620907469638,0.656784428891415,0.00578199984172972,0.656784428891415,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.377713861656305,0.656547581728295,0.00503352321919591,0.656547581728295,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.377795082833472,0.65634131829629,0.00438193647383512,0.65634131829629,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
0.377866018693181,0.656161089160426,0.003814697265625,0.656161089160426,"B(i)==1/(beta+e^sqrt( abs( i-3 ) ))"," D(i)==mu"," 4"
